datetime,latitude,longitude,acq_date,acq_time,brightness,frp,confidence,satellite,daynight,bright_t31,scan,track,type,instrument,version
2025-01-01 08:39:00,34.07591,-118.55034,2025-01-01,839,319.63,4.66,n,N20,N,278.35,0.68,0.74,0,VIIRS,2
2025-01-01 08:39:00,33.10469,-116.13108,2025-01-01,839,296.64,0.44,n,N20,N,277.19,0.48,0.65,0,VIIRS,2
2025-01-01 08:39:00,33.09842,-116.12637,2025-01-01,839,300.84,0.58,n,N20,N,277.0,0.48,0.65,0,VIIRS,2
2025-01-01 08:39:00,34.07624,-118.56125,2025-01-01,839,296.77,3.0,n,N20,N,274.64,0.68,0.74,0,VIIRS,2
2025-01-01 08:40:00,32.50983,-116.77303,2025-01-01,840,298.38,0.58,n,N20,N,269.92,0.52,0.67,2,VIIRS,2
2025-01-01 09:32:00,33.79534,-117.47569,2025-01-01,932,297.79,1.4,n,N21,N,275.99,0.4,0.37,,VIIRS,2.0NRT
2025-01-01 09:32:00,33.58456,-116.02528,2025-01-01,932,295.56,0.71,n,N21,N,280.28,0.38,0.36,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.06992,-118.54556,2025-01-01,932,299.75,50.07,n,N21,N,281.0,0.42,0.38,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.35443,-116.85309,2025-01-01,932,303.3,1.4,n,N21,N,277.12,0.39,0.36,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.07676,-118.544,2025-01-01,932,296.21,0.81,n,N21,N,280.79,0.42,0.38,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.15178,-118.19499,2025-01-01,932,310.09,1.01,n,N21,N,280.81,0.41,0.37,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.29257,-118.80392,2025-01-01,932,295.67,0.36,n,N21,N,264.76,0.43,0.38,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.2437,-118.38141,2025-01-01,932,296.45,0.57,n,N21,N,269.38,0.42,0.38,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.14202,-117.42586,2025-01-01,932,306.28,0.58,n,N21,N,281.2,0.4,0.37,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.4299,-118.64671,2025-01-01,932,297.1,0.56,n,N21,N,264.7,0.43,0.38,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.07334,-118.54476,2025-01-01,932,329.76,50.07,n,N21,N,309.22,0.42,0.38,,VIIRS,2.0NRT
2025-01-01 09:32:00,34.07396,-118.54937,2025-01-01,932,299.47,4.16,n,N21,N,278.89,0.42,0.38,,VIIRS,2.0NRT
2025-01-01 09:34:00,32.4719,-116.81023,2025-01-01,934,296.57,0.75,n,N21,N,278.45,0.38,0.36,,VIIRS,2.0NRT
2025-01-01 09:34:00,33.71655,-117.70934,2025-01-01,934,300.22,0.61,n,N21,N,274.66,0.4,0.37,,VIIRS,2.0NRT
2025-01-01 09:34:00,33.10213,-116.12675,2025-01-01,934,297.21,0.6,n,N21,N,277.96,0.38,0.36,,VIIRS,2.0NRT
2025-01-01 09:34:00,32.85916,-117.03027,2025-01-01,934,295.96,0.65,n,N21,N,279.54,0.39,0.36,,VIIRS,2.0NRT
2025-01-01 09:34:00,32.59726,-117.01036,2025-01-01,934,302.85,0.53,n,N21,N,278.56,0.39,0.36,,VIIRS,2.0NRT
2025-01-01 09:34:00,32.50963,-116.76872,2025-01-01,934,310.12,0.79,n,N21,N,277.02,0.38,0.36,,VIIRS,2.0NRT
2025-01-01 09:56:00,36.66336,-120.13248,2025-01-01,956,295.21,0.51,n,N,N,273.27,0.39,0.36,0,VIIRS,2
2025-01-01 09:57:00,34.0723,-118.54277,2025-01-01,957,329.22,14.37,n,N,N,290.23,0.46,0.39,0,VIIRS,2
2025-01-01 09:57:00,32.4651,-117.01012,2025-01-01,957,298.68,0.61,n,N,N,278.74,0.57,0.43,0,VIIRS,2
2025-01-01 09:57:00,34.33651,-118.51728,2025-01-01,957,307.88,0.45,n,N,N,281.24,0.46,0.39,2,VIIRS,2
2025-01-01 09:57:00,34.33296,-118.5182,2025-01-01,957,297.23,0.45,n,N,N,279.87,0.46,0.39,2,VIIRS,2
2025-01-01 09:57:00,34.29161,-118.80418,2025-01-01,957,295.61,0.72,n,N,N,275.31,0.45,0.39,2,VIIRS,2
2025-01-01 09:57:00,34.29074,-118.79946,2025-01-01,957,299.71,0.74,n,N,N,276.14,0.45,0.39,2,VIIRS,2
2025-01-01 09:57:00,34.15363,-118.19259,2025-01-01,957,301.33,0.37,n,N,N,268.17,0.47,0.4,2,VIIRS,2
2025-01-01 09:57:00,34.07433,-118.54561,2025-01-01,957,333.45,29.17,n,N,N,295.42,0.46,0.39,0,VIIRS,2
2025-01-01 09:57:00,34.07588,-118.54195,2025-01-01,957,329.11,3.84,n,N,N,288.1,0.46,0.39,0,VIIRS,2
2025-01-01 09:57:00,34.0768,-118.5469,2025-01-01,957,298.78,3.84,n,N,N,280.69,0.46,0.39,0,VIIRS,2
2025-01-01 09:57:00,34.32046,-118.5112,2025-01-01,957,303.93,0.76,n,N,N,281.34,0.46,0.39,2,VIIRS,2
2025-01-01 09:57:00,34.07322,-118.54768,2025-01-01,957,303.67,14.37,n,N,N,280.86,0.46,0.39,0,VIIRS,2
2025-01-01 09:57:00,32.50974,-116.76946,2025-01-01,957,298.45,0.73,n,N,N,276.41,0.39,0.44,2,VIIRS,2
2025-01-01 10:20:00,34.33534,-118.52039,2025-01-01,1020,297.11,1.05,n,N20,N,280.16,0.62,0.54,2,VIIRS,2
2025-01-01 10:20:00,34.43014,-118.64384,2025-01-01,1020,296.84,0.51,n,N20,N,275.87,0.61,0.53,2,VIIRS,2
2025-01-01 10:20:00,33.7939,-117.47572,2025-01-01,1020,299.41,0.5,n,N20,N,278.21,0.37,0.58,2,VIIRS,2
2025-01-01 10:20:00,34.07593,-118.54524,2025-01-01,1020,353.79,19.5,n,N20,N,289.12,0.63,0.54,0,VIIRS,2
2025-01-01 10:20:00,34.0726,-118.54732,2025-01-01,1020,337.85,11.15,n,N20,N,285.94,0.63,0.54,0,VIIRS,2
2025-01-01 10:20:00,34.07759,-118.54636,2025-01-01,1020,332.77,4.14,n,N20,N,285.06,0.63,0.54,0,VIIRS,2
2025-01-01 10:20:00,34.29238,-118.80295,2025-01-01,1020,296.8,1.1,n,N20,N,275.93,0.6,0.53,2,VIIRS,2
2025-01-01 10:20:00,34.15556,-118.19455,2025-01-01,1020,304.72,0.37,n,N20,N,278.04,0.33,0.55,2,VIIRS,2
2025-01-01 10:20:00,34.24323,-118.38203,2025-01-01,1020,295.02,0.22,n,N20,N,275.53,0.32,0.54,2,VIIRS,2
2025-01-01 10:20:00,34.43223,-118.64455,2025-01-01,1020,295.71,1.01,n,N20,N,275.46,0.61,0.53,2,VIIRS,2
2025-01-01 20:53:00,34.29337,-118.8006,2025-01-01,2053,330.58,2.26,n,N21,D,299.96,0.39,0.36,,VIIRS,2.0NRT
2025-01-01 20:53:00,34.33519,-118.51933,2025-01-01,2053,329.86,1.66,n,N21,D,301.65,0.39,0.36,,VIIRS,2.0NRT
2025-01-01 20:53:00,32.06999,-116.63242,2025-01-01,2053,333.56,2.23,n,N21,D,302.01,0.38,0.36,,VIIRS,2.0NRT
2025-01-01 20:53:00,34.4315,-118.644,2025-01-01,2053,327.5,1.92,l,N21,D,301.33,0.39,0.36,,VIIRS,2.0NRT
2025-01-01 21:17:00,35.57504,-120.77412,2025-01-01,2117,327.79,2.19,n,N,D,289.96,0.45,0.39,0,VIIRS,2
2025-01-01 21:17:00,35.57347,-120.77594,2025-01-01,2117,330.32,2.68,n,N,D,291.22,0.45,0.39,0,VIIRS,2
2025-01-02 09:13:00,34.33606,-118.52146,2025-01-02,913,295.46,0.85,n,N21,N,272.07,0.47,0.48,,VIIRS,2.0NRT
2025-01-02 09:13:00,34.2907,-118.80236,2025-01-02,913,298.8,1.05,n,N21,N,273.13,0.48,0.48,,VIIRS,2.0NRT
2025-01-02 09:13:00,34.14033,-117.42835,2025-01-02,913,295.33,0.65,n,N21,N,279.81,0.4,0.45,,VIIRS,2.0NRT
2025-01-02 09:13:00,34.03999,-117.8203,2025-01-02,913,298.24,0.29,n,N21,N,279.24,0.42,0.45,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.90531,-118.4039,2025-01-02,913,296.06,0.96,n,N21,N,283.63,0.45,0.47,,VIIRS,2.0NRT
2025-01-02 09:13:00,32.49692,-116.7906,2025-01-02,913,303.1,0.97,n,N21,N,280.13,0.54,0.42,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.85476,-118.33191,2025-01-02,913,296.43,1.01,n,N21,N,283.45,0.45,0.47,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.82032,-118.2439,2025-01-02,913,301.29,1.27,n,N21,N,283.99,0.44,0.46,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.7775,-118.23768,2025-01-02,913,298.17,0.97,n,N21,N,283.99,0.44,0.46,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.6114,-117.82378,2025-01-02,913,300.99,0.75,n,N21,N,279.24,0.42,0.45,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.49101,-117.61593,2025-01-02,913,301.86,0.87,n,N21,N,279.19,0.41,0.45,,VIIRS,2.0NRT
2025-01-02 09:13:00,32.85785,-117.02716,2025-01-02,913,297.12,1.03,n,N21,N,277.73,0.56,0.43,,VIIRS,2.0NRT
2025-01-02 09:13:00,32.59726,-117.01228,2025-01-02,913,302.59,1.09,n,N21,N,278.01,0.55,0.43,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.79412,-117.47604,2025-01-02,913,305.99,0.82,n,N21,N,276.94,0.4,0.44,,VIIRS,2.0NRT
2025-01-02 09:13:00,33.71546,-117.71051,2025-01-02,913,297.67,0.94,n,N21,N,274.2,0.41,0.45,,VIIRS,2.0NRT
2025-01-02 09:13:00,34.29126,-118.79994,2025-01-02,913,297.93,0.83,n,N21,N,272.99,0.48,0.48,,VIIRS,2.0NRT
2025-01-02 09:13:00,32.49813,-116.83652,2025-01-02,913,298.87,2.15,n,N21,N,283.91,0.54,0.42,,VIIRS,2.0NRT
2025-01-02 09:13:00,32.49749,-116.83083,2025-01-02,913,311.37,2.41,n,N21,N,282.81,0.54,0.42,,VIIRS,2.0NRT
2025-01-02 09:38:00,34.29242,-118.80399,2025-01-02,938,303.19,1.23,n,N,N,271.97,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.79191,-118.34904,2025-01-02,938,299.21,0.43,n,N,N,279.92,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.61284,-117.8223,2025-01-02,938,307.47,0.73,n,N,N,279.29,0.38,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.49304,-117.61829,2025-01-02,938,302.73,0.65,n,N,N,279.62,0.38,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.8205,-118.24411,2025-01-02,938,303.55,1.09,n,N,N,286.43,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.85093,-118.33202,2025-01-02,938,298.93,1.03,n,N,N,284.1,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.85425,-118.33131,2025-01-02,938,300.62,1.03,n,N,N,287.66,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.90489,-118.40398,2025-01-02,938,297.92,0.61,n,N,N,284.92,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.79233,-117.47397,2025-01-02,938,297.05,0.74,n,N,N,276.94,0.38,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.03677,-118.10543,2025-01-02,938,297.4,0.41,n,N,N,278.17,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.87635,-116.99834,2025-01-02,938,295.04,0.27,n,N,N,279.92,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.77827,-118.23616,2025-01-02,938,302.89,1.17,n,N,N,287.28,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,33.71453,-117.71165,2025-01-02,938,295.14,0.73,n,N,N,277.35,0.38,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.24402,-118.38215,2025-01-02,938,298.79,0.49,n,N,N,275.4,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.42887,-118.64507,2025-01-02,938,312.24,1.06,n,N,N,274.14,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.33634,-118.51832,2025-01-02,938,300.68,0.6,n,N,N,277.1,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.14189,-117.42835,2025-01-02,938,297.66,0.57,n,N,N,280.15,0.38,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.33302,-118.51905,2025-01-02,938,297.7,0.6,n,N,N,276.25,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.35495,-116.85143,2025-01-02,938,300.27,0.83,n,N,N,274.82,0.39,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.60892,-117.33771,2025-01-02,938,301.39,1.1,n,N,N,275.84,0.38,0.36,2,VIIRS,2
2025-01-02 09:38:00,34.62278,-117.10183,2025-01-02,938,303.78,0.96,n,N,N,273.48,0.38,0.36,2,VIIRS,2
2025-01-02 09:39:00,32.85695,-117.14771,2025-01-02,939,304.54,0.62,n,N,N,275.39,0.39,0.36,2,VIIRS,2
2025-01-02 09:39:00,32.59988,-117.01178,2025-01-02,939,302.27,1.04,n,N,N,278.02,0.39,0.36,2,VIIRS,2
2025-01-02 09:39:00,32.49916,-116.78956,2025-01-02,939,313.33,1.27,n,N,N,279.13,0.39,0.36,2,VIIRS,2
2025-01-02 09:39:00,32.49609,-116.83327,2025-01-02,939,331.9,3.4,n,N,N,283.09,0.39,0.36,0,VIIRS,2
2025-01-02 09:39:00,32.85795,-117.02814,2025-01-02,939,302.4,0.82,n,N,N,277.14,0.39,0.36,2,VIIRS,2
2025-01-02 10:01:00,34.61027,-117.33833,2025-01-02,1001,309.62,2.03,n,N20,N,273.92,0.39,0.44,2,VIIRS,2
2025-01-02 10:01:00,34.42925,-118.64488,2025-01-02,1001,301.21,0.91,n,N20,N,272.79,0.52,0.41,2,VIIRS,2
2025-01-02 10:01:00,34.33742,-118.52102,2025-01-02,1001,300.16,1.04,n,N20,N,279.12,0.52,0.42,2,VIIRS,2
2025-01-02 10:01:00,34.15281,-118.19603,2025-01-02,1001,307.09,1.22,n,N20,N,278.86,0.55,0.42,2,VIIRS,2
2025-01-02 10:01:00,33.79455,-117.47767,2025-01-02,1001,302.09,0.55,n,N20,N,277.81,0.4,0.44,2,VIIRS,2
2025-01-02 10:01:00,33.85412,-118.33364,2025-01-02,1001,302.01,1.81,n,N20,N,287.12,0.55,0.42,2,VIIRS,2
2025-01-02 10:01:00,33.71675,-117.71165,2025-01-02,1001,301.41,0.72,n,N20,N,278.77,0.39,0.44,2,VIIRS,2
2025-01-02 10:01:00,34.29113,-118.80155,2025-01-02,1001,303.89,1.28,n,N20,N,272.98,0.51,0.41,2,VIIRS,2
2025-01-02 10:01:00,33.49311,-117.6188,2025-01-02,1001,303.69,0.7,n,N20,N,279.8,0.4,0.44,2,VIIRS,2
2025-01-02 10:01:00,33.61494,-117.82113,2025-01-02,1001,304.75,0.47,n,N20,N,280.1,0.39,0.44,2,VIIRS,2
2025-01-02 10:01:00,32.45477,-116.9211,2025-01-02,1001,315.3,1.87,n,N20,N,280.75,0.46,0.47,0,VIIRS,2
2025-01-02 10:01:00,32.8591,-117.03127,2025-01-02,1001,301.78,1.06,n,N20,N,276.87,0.44,0.46,2,VIIRS,2
2025-01-02 10:01:00,32.49889,-116.79191,2025-01-02,1001,295.67,0.59,n,N20,N,278.93,0.46,0.47,2,VIIRS,2
2025-01-02 10:01:00,32.59818,-117.01077,2025-01-02,1001,295.74,0.89,n,N20,N,277.9,0.45,0.47,2,VIIRS,2
2025-01-02 10:01:00,32.49891,-116.83391,2025-01-02,1001,323.31,1.85,n,N20,N,282.85,0.46,0.47,0,VIIRS,2
2025-01-02 20:31:00,32.50491,-116.7489,2025-01-02,2031,335.73,2.64,n,N21,D,306.97,0.49,0.41,,VIIRS,2.0NRT
2025-01-02 20:33:00,34.29167,-118.80069,2025-01-02,2033,327.14,1.97,n,N21,D,300.63,0.39,0.44,,VIIRS,2.0NRT
2025-01-02 20:33:00,35.88718,-120.4645,2025-01-02,2033,325.81,2.61,n,N21,D,288.71,0.44,0.46,,VIIRS,2.0NRT
2025-01-02 20:57:00,32.50368,-116.74838,2025-01-02,2057,338.8,3.12,n,N,D,308.61,0.41,0.37,0,VIIRS,2
2025-01-02 20:58:00,35.88885,-120.90615,2025-01-02,2058,329.71,0.97,n,N,D,293.35,0.39,0.36,0,VIIRS,2
2025-01-02 20:58:00,35.88494,-120.46639,2025-01-02,2058,328.26,2.9,n,N,D,291.2,0.39,0.36,0,VIIRS,2
2025-01-02 20:58:00,36.24707,-121.12506,2025-01-02,2058,332.2,2.57,n,N,D,295.6,0.39,0.36,0,VIIRS,2
2025-01-02 20:58:00,35.66314,-120.87077,2025-01-02,2058,325.23,1.61,n,N,D,294.55,0.39,0.36,0,VIIRS,2
2025-01-02 20:58:00,35.64024,-120.37952,2025-01-02,2058,333.69,2.28,n,N,D,293.51,0.39,0.36,0,VIIRS,2
2025-01-02 21:21:00,35.63758,-120.3783,2025-01-02,2121,336.12,6.24,n,N20,D,294.01,0.54,0.42,0,VIIRS,2
2025-01-03 08:56:00,34.29287,-118.80256,2025-01-03,856,297.15,0.95,n,N21,N,274.14,0.46,0.63,,VIIRS,2.0NRT
2025-01-03 08:56:00,34.43035,-118.64549,2025-01-03,856,295.27,0.76,n,N21,N,274.77,0.45,0.63,,VIIRS,2.0NRT
2025-01-03 09:19:00,34.43092,-118.64454,2025-01-03,919,303.1,1.06,n,N,N,272.37,0.39,0.44,2,VIIRS,2
2025-01-03 09:20:00,32.85882,-117.02984,2025-01-03,920,296.17,0.56,n,N,N,274.67,0.47,0.4,2,VIIRS,2
2025-01-03 09:42:00,33.61337,-117.82204,2025-01-03,942,299.4,0.63,n,N20,N,263.21,0.39,0.36,2,VIIRS,2
2025-01-03 09:42:00,34.29184,-118.80423,2025-01-03,942,298.53,0.34,n,N20,N,267.03,0.38,0.36,2,VIIRS,2
2025-01-03 09:42:00,34.33565,-118.52114,2025-01-03,942,299.29,0.6,n,N20,N,268.24,0.38,0.36,2,VIIRS,2
2025-01-03 09:42:00,34.43059,-118.64639,2025-01-03,942,299.72,0.48,n,N20,N,268.01,0.38,0.36,2,VIIRS,2
2025-01-03 09:42:00,33.49371,-117.61784,2025-01-03,942,295.22,0.58,n,N20,N,267.81,0.4,0.37,2,VIIRS,2
2025-01-03 09:43:00,32.43573,-117.07615,2025-01-03,943,303.02,0.59,n,N20,N,266.93,0.41,0.37,0,VIIRS,2
2025-01-03 10:36:00,34.2898,-118.80109,2025-01-03,1036,297.6,1.01,n,N21,N,275.18,0.46,0.64,,VIIRS,2.0NRT
2025-01-03 20:14:00,35.56101,-120.54137,2025-01-03,2014,337.94,4.43,n,N21,D,291.24,0.41,0.6,,VIIRS,2.0NRT
2025-01-03 20:14:00,35.64425,-120.3784,2025-01-03,2014,333.37,5.77,n,N21,D,292.78,0.4,0.6,,VIIRS,2.0NRT
2025-01-03 20:39:00,35.64153,-120.37589,2025-01-03,2039,330.65,4.56,n,N,D,293.25,0.54,0.42,0,VIIRS,2
2025-01-03 20:39:00,35.55999,-120.53933,2025-01-03,2039,325.92,4.54,n,N,D,293.11,0.55,0.43,0,VIIRS,2
2025-01-03 21:02:00,35.54556,-120.59834,2025-01-03,2102,327.19,2.05,n,N20,D,291.91,0.38,0.36,0,VIIRS,2
2025-01-04 08:34:00,34.60591,-117.33818,2025-01-04,834,301.26,2.19,n,N21,N,278.03,0.72,0.75,,VIIRS,2.0NRT
2025-01-04 08:34:00,34.60524,-117.33961,2025-01-04,834,298.25,1.54,n,N21,N,277.36,0.72,0.75,,VIIRS,2.0NRT
2025-01-04 09:00:00,34.42838,-118.6472,2025-01-04,900,295.2,0.61,n,N,N,272.08,0.36,0.57,2,VIIRS,2
2025-01-04 09:23:00,34.60944,-117.33485,2025-01-04,923,299.66,1.37,n,N20,N,273.49,0.44,0.39,2,VIIRS,2
2025-01-04 09:23:00,34.43011,-118.64606,2025-01-04,923,308.42,1.44,n,N20,N,275.61,0.5,0.41,2,VIIRS,2
2025-01-04 09:23:00,34.29152,-118.80551,2025-01-04,923,303.69,0.57,n,N20,N,271.55,0.5,0.41,2,VIIRS,2
2025-01-04 09:23:00,34.29062,-118.80174,2025-01-04,923,302.26,1.05,n,N20,N,271.52,0.5,0.41,2,VIIRS,2
2025-01-04 09:23:00,34.14222,-117.42819,2025-01-04,923,298.29,0.69,n,N20,N,275.07,0.44,0.39,2,VIIRS,2
2025-01-04 09:23:00,34.33394,-118.52032,2025-01-04,923,304.05,1.44,n,N20,N,278.62,0.49,0.4,2,VIIRS,2
2025-01-04 09:23:00,34.32158,-118.51192,2025-01-04,923,296.07,0.72,n,N20,N,279.74,0.49,0.4,2,VIIRS,2
2025-01-04 09:24:00,33.82013,-118.24362,2025-01-04,924,295.93,0.4,n,N20,N,284.79,0.47,0.4,2,VIIRS,2
2025-01-04 09:24:00,32.60046,-117.01241,2025-01-04,924,306.32,0.96,n,N20,N,280.29,0.42,0.37,2,VIIRS,2
2025-01-04 09:24:00,33.87687,-116.99868,2025-01-04,924,296.07,0.5,n,N20,N,274.49,0.43,0.38,2,VIIRS,2
2025-01-04 10:17:00,34.29226,-118.80014,2025-01-04,1017,299.01,1.05,n,N21,N,271.69,0.5,0.49,,VIIRS,2.0NRT
2025-01-04 10:17:00,32.42372,-116.92384,2025-01-04,1017,295.84,0.58,n,N21,N,278.34,0.35,0.57,,VIIRS,2.0NRT
2025-01-04 10:17:00,33.81905,-118.24485,2025-01-04,1017,295.82,2.42,n,N21,N,285.24,0.55,0.51,,VIIRS,2.0NRT
2025-01-04 10:17:00,33.85373,-118.33222,2025-01-04,1017,300.36,1.69,n,N21,N,286.14,0.55,0.51,,VIIRS,2.0NRT
2025-01-04 10:17:00,34.3355,-118.52049,2025-01-04,1017,306.16,1.28,n,N21,N,279.52,0.52,0.5,,VIIRS,2.0NRT
2025-01-05 08:42:00,32.49929,-116.83259,2025-01-05,842,304.07,0.96,n,N,N,280.4,0.51,0.66,0,VIIRS,2
2025-01-05 08:42:00,32.49836,-116.83515,2025-01-05,842,307.6,1.21,n,N,N,280.17,0.51,0.66,0,VIIRS,2
2025-01-05 09:04:00,34.60928,-117.34052,2025-01-05,904,310.0,1.31,n,N20,N,275.68,0.5,0.49,2,VIIRS,2
2025-01-05 09:04:00,34.60763,-117.33675,2025-01-05,904,311.63,2.5,n,N20,N,276.29,0.5,0.49,2,VIIRS,2
2025-01-05 09:05:00,32.49825,-116.83536,2025-01-05,905,319.64,2.02,n,N20,N,280.37,0.45,0.47,0,VIIRS,2
2025-01-05 09:05:00,33.71574,-117.71454,2025-01-05,905,299.28,0.84,n,N20,N,276.92,0.52,0.5,2,VIIRS,2
2025-01-05 09:05:00,33.79649,-117.47629,2025-01-05,905,296.55,1.01,n,N20,N,277.62,0.5,0.49,2,VIIRS,2
2025-01-05 09:05:00,32.60113,-117.01334,2025-01-05,905,296.56,0.72,n,N20,N,278.72,0.46,0.47,2,VIIRS,2
2025-01-05 09:05:00,34.15376,-118.19453,2025-01-05,905,299.25,0.46,n,N20,N,268.7,0.56,0.51,2,VIIRS,2
2025-01-05 09:05:00,34.15289,-118.19503,2025-01-05,905,295.71,0.61,n,N20,N,269.05,0.56,0.51,2,VIIRS,2
2025-01-05 09:58:00,33.82061,-118.24333,2025-01-05,958,298.48,1.16,n,N21,N,283.06,0.48,0.4,,VIIRS,2.0NRT
2025-01-05 09:58:00,33.79404,-117.47615,2025-01-05,958,300.1,1.02,n,N21,N,277.36,0.51,0.41,,VIIRS,2.0NRT
2025-01-05 09:58:00,37.02581,-120.19563,2025-01-05,958,301.26,0.87,n,N21,N,273.89,0.39,0.36,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.62171,-117.09798,2025-01-05,958,299.3,0.82,n,N21,N,275.03,0.52,0.41,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.60629,-117.33669,2025-01-05,958,311.35,2.51,n,N21,N,274.13,0.51,0.41,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.35291,-116.85509,2025-01-05,958,297.49,0.93,n,N21,N,274.63,0.54,0.42,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.43184,-118.64561,2025-01-05,958,298.29,0.81,n,N21,N,274.37,0.45,0.39,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.42833,-118.64648,2025-01-05,958,300.81,0.86,n,N21,N,274.41,0.45,0.39,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.33504,-118.51842,2025-01-05,958,309.73,1.51,n,N21,N,279.85,0.46,0.39,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.31912,-118.51236,2025-01-05,958,297.74,0.71,n,N21,N,280.33,0.46,0.39,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.24276,-118.38293,2025-01-05,958,298.51,0.49,n,N21,N,275.56,0.46,0.39,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.29218,-118.80285,2025-01-05,958,314.07,1.26,n,N21,N,279.99,0.45,0.39,,VIIRS,2.0NRT
2025-01-05 09:58:00,34.15216,-118.19037,2025-01-05,958,300.62,0.92,n,N21,N,275.32,0.47,0.4,,VIIRS,2.0NRT
2025-01-05 09:58:00,33.85201,-118.3296,2025-01-05,958,295.36,1.69,n,N21,N,278.62,0.47,0.4,,VIIRS,2.0NRT
2025-01-05 09:58:00,33.81511,-118.23425,2025-01-05,958,295.43,1.75,n,N21,N,279.55,0.48,0.4,,VIIRS,2.0NRT
2025-01-05 09:58:00,32.59805,-117.00886,2025-01-05,958,295.51,0.75,n,N21,N,277.7,0.57,0.43,,VIIRS,2.0NRT
2025-01-05 09:58:00,33.71379,-117.70872,2025-01-05,958,297.49,0.87,n,N21,N,273.41,0.5,0.41,,VIIRS,2.0NRT
2025-01-05 09:58:00,33.6138,-117.82133,2025-01-05,958,301.33,1.21,n,N21,N,277.85,0.5,0.41,,VIIRS,2.0NRT
2025-01-05 09:58:00,33.49084,-117.61639,2025-01-05,958,295.32,0.91,n,N21,N,275.59,0.51,0.41,,VIIRS,2.0NRT
2025-01-05 09:58:00,32.49767,-116.83266,2025-01-05,958,309.12,1.7,n,N21,N,279.82,0.39,0.44,,VIIRS,2.0NRT
2025-01-05 10:22:00,34.35477,-116.85044,2025-01-05,1022,296.66,0.9,n,N,N,274.91,0.39,0.59,2,VIIRS,2
2025-01-05 10:22:00,34.60639,-117.33517,2025-01-05,1022,303.14,0.73,n,N,N,270.05,0.36,0.57,2,VIIRS,2
2025-01-05 10:22:00,34.6116,-117.3336,2025-01-05,1022,296.02,0.75,n,N,N,271.63,0.36,0.57,0,VIIRS,2
2025-01-05 10:22:00,34.61061,-117.33557,2025-01-05,1022,317.19,1.5,n,N,N,274.07,0.36,0.57,2,VIIRS,2
2025-01-05 10:22:00,34.154,-118.19278,2025-01-05,1022,306.25,0.96,n,N,N,278.64,0.33,0.55,2,VIIRS,2
2025-01-05 10:22:00,33.85522,-118.33006,2025-01-05,1022,303.5,1.51,n,N,N,285.8,0.33,0.55,2,VIIRS,2
2025-01-05 10:22:00,34.43159,-118.64143,2025-01-05,1022,295.82,1.35,n,N,N,274.86,0.62,0.54,2,VIIRS,2
2025-01-05 10:22:00,33.82287,-118.24171,2025-01-05,1022,298.43,1.06,n,N,N,284.39,0.33,0.56,2,VIIRS,2
